Word,Loglikelihood
hallens,-1.591806404
haller,-0.675515672
halley,-1.23513146
hallgren,-1.368662853
halli,-0.675515672
halliburton,1.116243797
halliday,-0.675515672
hallie,-1.08098078
hallier,-1.08098078
hallin,-0.675515672
hallinteriors,1.116243797
halliwell,-1.928278641
halliwells,-0.675515672
hallmark,0.385356289
hallmarkbr,-0.675515672
hallmarkfilm,0.710778689
hallmarkmade,1.40392587
halloffame,-0.675515672
hallop,-0.675515672
halloran,0.423096617
hallorann,0.423096617
hallowed,1.40392587
halloweed,-0.675515672
halloween,-0.138714562
halloween2007,-0.675515672
halloweenbr,-0.675515672
halloweencostumefora6yearold,0.710778689
halloweenescape,-0.675515672
halloweenfriday,-0.675515672
halloweenmask,1.40392587
halloweenseries,0.710778689
halloweenshe,-0.675515672
halloweensuit,0.710778689
halloweenthe,-1.08098078
halloweentown,0.710778689
hallows,0.017631508
hallthe,0.710778689
hallucinate,1.116243797
hallucinated,-0.675515672
hallucinates,-1.08098078
hallucinating,-0.3878336
hallucination,0.343053909
hallucinationsbr,-0.675515672
hallucinatory,-1.08098078
hallucinogen,0.017631508
hallucinogenic,-1.08098078
hallucinogenics,1.40392587
hallwardpeter,-0.675515672
hallway,-0.3878336
halmi,-0.3878336
halo,0.24077506
halop,-1.08098078
halopesbr,1.116243797
halorann,1.116243797
haloween,0.710778689
halperin,0.017631508
halpern,0.710778689
halplease,-0.675515672
halprin,-1.774127961
hals,-2.179593069
halsey,-0.675515672
halsslag,-0.675515672
halt,-0.270050564
haltbr,1.116243797
halter,0.710778689
halting,-1.08098078
halton,-1.591806404
halucinations,1.116243797
halve,0.864929369
ham,0.844310082
hamam,-0.675515672
hamari,-0.675515672
hamas,-0.675515672
hamatova,-0.675515672
hambrained,0.710778689
hamburg,-0.318840728
hamburger,-0.205512043
hamfisted,2.09707305
hamhanded,0.710778689
hamhandedly,0.710778689
hamill,0.710778689
hamilton,-0.29252342
hamiltonkalama,-0.675515672
hamiltonsgo,1.116243797
hamiltonstumble,0.710778689
hamiltonwho,0.710778689
hamish,1.116243797
hamlet,-0.458451167
hamlin,2.415526781
hamlisch,-0.675515672
hamliton,-0.675515672
hammand,-0.675515672
hammarsten,-0.675515672
hammed,1.809390978
hammer,0.556628009
hammerbr,0.423096617
hammered,-0.164690048
hammerhead,1.221604313
hammering,1.40392587
hammersmith,-0.675515672
hammerstein,-1.591806404
hammersteinbr,-0.675515672
hammett,-1.774127961
hammiest,1.116243797
hammily,1.116243797
hamminess,-0.675515672
hamming,0.623767312
hammock,0.710778689
hammockbr,1.40392587
hammond,-0.3878336
hammonds,-0.675515672
hammy,0.585615546
hamnett,-0.675515672
hampden,-0.675515672
hampeita,0.710778689
hampel,-0.675515672
hamper,-0.675515672
hampered,1.270394477
hampshire,-1.08098078
hampstead,-0.675515672
hampton,-1.186341296
hamsrendering,1.116243797
hamster,0.528457132
hamsterbr,0.710778689
hamstrung,1.809390978
hamton,-1.368662853
hamtons,-0.675515672
han,-1.132274075
hana,-1.486445888
hanas,-1.08098078
hancock,-0.675515672
hand,0.005266591
handand,-1.08098078
handbag,1.116243797
handbagthough,-0.675515672
handbasket,-0.675515672
handbill,-0.675515672
handbook,0.710778689
handbr,0.385356289
handcart,0.710778689
handcasting,-0.675515672
handcrafted,0.710778689
handcranked,-0.675515672
handcuff,-0.452372121
handcuffed,-0.829666352
handcuffing,-0.675515672
handdrawn,-1.591806404
handed,0.258793565
handedbr,0.710778689
handedly,0.305313581
handel,-0.675515672
handelman,-0.675515672
handfrom,-0.675515672
handful,0.724201709
handfull,0.710778689
handfulls,-0.675515672
handfulofadaughter,-0.675515672
handgun,1.270394477
handheld,1.24140694
handheldcamera,-0.675515672
handicap,-0.675515672
handicapped,0.540879652
handicappedpeople,1.40392587
handily,0.93392224
handing,0.268945937
handinhand,-0.3878336
handis,-0.675515672
handiwork,0.017631508
handjohn,-0.675515672
handkerchief,0.017631508
handkerchiefbr,1.40392587
handle,0.027581839
handleappreciate,-0.675515672
handlebr,-0.270050564
handled,-0.240197601
handledbr,-1.08098078
handling,-0.156721879
handlingbr,0.710778689
handmade,-0.898659223
handmaiden,0.017631508
handmedowns,1.116243797
handout,-0.675515672
handpick,-1.08098078
handpicked,-0.3878336
handpicking,0.710778689
handpicks,-0.675515672
handpuppet,-0.675515672
handrawn,-0.675515672
handsaw,0.710778689
handsbr,-0.205512043
handsdown,-0.3878336
handshake,0.528457132
handshere,-0.675515672
handsmashing,0.710778689
handsoff,0.710778689
handsome,-0.541984279
handsomebeautifulactors,-0.675515672
handsomebr,-0.675515672
handsomely,0.017631508
handsomeness,-0.675515672
handsomer,-0.675515672
handsomest,-1.08098078
handsomeyoung,-0.675515672
handsthey,-0.675515672
handsâ,-0.675515672
handthis,-0.675515672
handticks,1.40392587
handtinted,-0.675515672
handtinting,-0.675515672
handtohand,-1.08098078
handworkbr,-0.675515672
handwriting,1.116243797
handwritten,1.627069421
handy,-0.318840728
handybr,0.017631508
handycam,1.627069421
handylaugh,-0.675515672
handyman,0.305313581
handymancarpenter,-0.675515672
handyyoure,0.710778689
haneke,-2.690418693
hanekes,0.017631508
haneul,-0.675515672
hanford,0.710778689
hanfstaengel,-0.675515672
hanfstaengl,-0.675515672
hang,0.476377983
hangal,-0.675515672
hangar,1.270394477
hangdog,-1.08098078
hanged,0.844310082
hangedin,-0.675515672
hanger,0.605418173
hangerson,0.93392224
hangersonthe,-0.675515672
hangglider,0.93392224
hanggliding,0.710778689
hangin,0.423096617
hanging,0.202365612
hangingbr,-0.675515672
hangjowl,-0.675515672
hangman,-0.493194115
hangout,-1.08098078
hangoutsbr,-0.675515672
hangover,0.151162901
hangups,-1.368662853
hanibal,-0.675515672
hanif,-1.08098078
hank,-1.399434511
hankering,-0.3878336
hankers,-0.675515672
hankiesbr,-0.675515672
hanky,-1.08098078
hanley,-0.675515672
hanleys,0.710778689
hanlon,-1.774127961
hanlons,-0.675515672
hanna,-0.829666352
hannabarbera,1.116243797
hannah,0.017631508
hannahbr,0.710778689
hannahs,1.116243797
hannayesquebr,-0.675515672
hannes,0.93392224
hannibal,0.904934703
hannigan,0.710778689
hanoverian,-0.675515672
hansel,-0.675515672
hansen,0.93392224
hansenof,0.710778689
hansika,1.809390978
hansom,-1.08098078
hanson,-0.993969403
hansons,0.710778689
hantu,0.710778689
hanukkah,0.710778689
hanzo,-2.547317849
hanzos,-1.08098078
hao,-1.08098078
haphazard,1.914751493
haphazardly,0.710778689
haphazardously,0.710778689
hapless,0.24077506
haplessness,-0.675515672
haply,-0.675515672
happen,0.12927148
happenand,-0.675515672
happenbr,-0.250632478
happenbut,-0.675515672
happend,0.423096617
happened,0.18778253
happened1997countless,0.710778689
happenedbr,0.258793565
happenedjason,-0.675515672
happenedokthe,-0.675515672
happenhe,1.40392587
happenin,0.710778689
happening,0.004386282
happeningbr,-0.452372121
happeningsbr,-0.675515672
happeningthe,1.627069421
happeningwhen,-0.675515672
happenno,1.40392587
happens,0.369726086
happensbr,0.24077506
happenscmon,0.710778689
happensdavid,-0.675515672
happensif,1.40392587
happensimply,-0.675515672
happensjokes,0.710778689
happenstance,-1.486445888
happensâ,-0.675515672
happenthats,-0.675515672
happenthen,-0.675515672
happentiffani,-0.675515672
happier,-0.330675186
happiest,-0.675515672
happily,-0.183039187
happilybr,0.017631508
happilyeverafter,-0.675515672
happiness,-1.461994792
happinessbr,-1.928278641
happpeniiiinngggg,0.710778689
happpy,-0.675515672
happy,-0.55217927
happyalbeit,-0.675515672
happyand,-0.675515672
happybr,0.151162901
happybut,-0.675515672
happyend,0.710778689
happyending,-0.675515672
happyeverafter,-0.675515672
happygolucky,-0.136519171
happyi,-0.675515672
happythinking,1.116243797
happywhoopee,1.116243797
happywith,-0.675515672
happyworldland,-0.675515672
har,0.354103745
hara,-1.08098078
harakiri,-0.3878336
harald,0.423096617
harangue,0.423096617
harass,1.40392587
harassed,-0.270050564
harasses,-0.675515672
harassing,0.864929369
harassment,-0.675515672
harawata,-1.08098078
harbachs,-0.675515672
harbinger,-1.591806404
harbor,0.225270873
harborbr,-1.368662853
harbored,-0.675515672
harboring,0.710778689
harbour,-0.115899884
harboured,-0.675515672
harbouring,-0.675515672
harbr,1.40392587
hard,0.172424037
hardass,0.017631508
hardbitten,-0.675515672
hardbodied,1.40392587
hardbodies,2.582580866
hardbody,1.116243797
hardbodys,1.116243797
hardboiled,-0.9268301
hardboiledsoftboiled,-0.675515672
hardbr,0.017631508
hardcase,-0.675515672
hardcastle,-1.368662853
hardcore,0.24077506
hardcorebr,-0.675515672
hardcorehorror,-0.675515672
hardcourtesy,-0.675515672
harddrinking,0.017631508
harddrives,-0.675515672
harddriving,0.017631508
hardearned,1.316914493
hardedged,-1.23513146
harden,0.710778689
hardened,-1.032190616
hardening,-1.08098078
hardens,-0.675515672
harder,0.451267494
harderand,-0.675515672
hardest,-0.428655594
hardestbreaking,-0.675515672
hardesty,0.017631508
hardestybr,-0.675515672
hardfought,-0.675515672
hardgore,2.320216601
hardhammered,0.017631508
hardhanded,-0.675515672
hardheaded,-0.675515672
hardhearted,-0.675515672
hardhitting,-1.08098078
hardier,-0.675515672
hardiest,-0.675515672
hardin,0.305313581
harding,0.93392224
hardley,-0.675515672
hardline,-0.3878336
hardlineplausibleinreallife,-0.675515672
hardliving,0.710778689
hardluck,-0.675515672
hardlucked,1.116243797
hardly,0.558072053
hardlyshocking,1.116243797
hardness,-0.3878336
hardnosed,-0.318840728
hardofhearing,-1.08098078
hardon,-0.675515672
hardpartying,-0.675515672
hardpressed,0.017631508
hardsell,0.710778689
hardship,-1.656344925
hardspoken,0.710778689
hardthat,0.710778689
hardtobeat,-0.675515672
hardtofind,-1.368662853
hardtofollow,0.710778689
hardtoget,-0.675515672
hardtoswallow,1.40392587
hardware,-0.270050564
hardwicke,-0.570155156
hardwickeboth,-0.675515672
hardwickebr,-0.675515672
hardwickes,0.017631508
hardwired,-0.675515672
hardwon,-1.08098078
hardwood,-0.675515672
hardwork,0.017631508
hardworker,-0.675515672
hardworking,-0.610977151
hardy,-0.136519171
hare,-1.668767445
harebrained,-1.08098078
harel,-1.08098078
harelip,0.017631508
harels,-0.675515672
harem,0.998460761
hareraising,-0.675515672
harewood,0.423096617
harhar,1.116243797
hari,-1.591806404
harilal,-2.926807471
harilals,-1.368662853
harish,-1.08098078
haritype,0.710778689
hark,-2.621425821
harken,1.116243797
harkens,-0.898659223
harker,-0.675515672
harkness,0.710778689
harkonnens,0.710778689
harks,-0.452372121
harlan,1.116243797
harlem,-1.687116584
harlen,-1.08098078
harlequin,0.423096617
harley,0.279995773
harleys,0.710778689
harlin,-0.205512043
harline,0.710778689
harling,-0.675515672
harlins,0.151162901
harlock,-1.591806404
harlow,0.199953065
harlowbr,0.710778689
harm,-0.541984279
harman,-1.08098078
harmann,-0.675515672
harmbr,-0.675515672
harmed,0.864929369
harmful,0.171782188
harmfulbr,0.710778689
harming,0.710778689
harmless,0.112941688
harmlessbr,-0.675515672
harmlessly,0.528457132
harmon,-0.318840728
harmonic,-0.675515672
harmonica,-0.3878336
harmonious,-0.493194115
harmoniously,-1.368662853
harmonized,0.710778689
harmonizing,1.40392587
harmony,0.135414544
harness,0.017631508
harnessing,-1.08098078
harnett,1.116243797
haro,-1.368662853
harol,1.116243797
harold,-0.471916717
haroun,-0.675515672
harp,-1.486445888
harped,-1.08098078
harper,-0.307790892
harping,0.93392224
harpo,1.963541658
harpoon,2.214856086
harpsichord,-0.675515672
harpy,0.864929369
harrassment,-0.675515672
harrell,0.710778689
harrelson,0.605418173
harrelsons,1.116243797
harrenkatharine,1.627069421
harridan,0.423096617
harried,-1.08098078
harriet,-1.562818867
harriets,-0.675515672
harriett,-0.675515672
harrigan,0.710778689
harriman,0.710778689
harring,-1.368662853
harrington,1.40392587
harringtons,-1.08098078
harriott,1.963541658
harris,-0.331552764
harrisburg,-0.3878336
harrisexcept,0.710778689
harrison,0.09559305
harrisonbr,0.710778689
harrisonfordtype,0.710778689
harrisonfrom,0.710778689
harriswho,0.017631508
harrloematt,-0.675515672
harrod,0.017631508
harrold,0.423096617
harroldbr,1.116243797
harron,0.497204589
harronbr,-0.675515672
harrons,-1.08098078
harrow,1.40392587
harrowing,-0.963197745
harrowinghe,-0.675515672
harrowingly,-1.08098078
harrowthan,1.116243797
harry,-0.45751352
harrybr,-0.675515672
harryhausen,0.017631508
harryhausens,1.116243797
harrys,-0.963197745
harsant,-0.675515672
harsh,-0.184395119
harsher,-1.368662853
harshest,-0.675515672
harshly,-0.434353615
harshness,-1.486445888
harshseldom,0.710778689
hart,-0.628995656
harte,1.116243797
hartemink,-0.675515672
hartford,-0.675515672
hartley,-2.621425821
hartman,0.104642885
hartmanbr,-0.675515672
hartmann,-0.675515672
hartmans,-0.675515672
hartnell,-0.675515672
hartnett,1.889433685
hartnettbr,1.116243797
hartnetts,2.09707305
hartrey,1.116243797
hartright,-0.675515672
harttransplant,0.710778689
hartwell,-1.368662853
haruhai,-0.675515672
haruhi,-2.754957214
haruhiko,-0.675515672
haruhis,-1.08098078
haruko,-0.675515672
haruna,1.963541658
harvard,0.33608524
harvardeducated,-0.675515672
harvardyale,-0.675515672
harve,0.017631508
harvest,0.973142954
harvested,0.710778689
harvester,1.116243797
harvesting,0.93392224
harvey,-0.254302207
harveybr,-0.675515672
harvill,-0.675515672
harville,0.017631508
harwood,-1.368662853
hasan,1.116243797
hasanyway,-0.675515672
hasbeen,1.116243797
hasbeens,-1.08098078
hasbr,-0.541984279
hasbro,-0.675515672
hasche,1.116243797
haschiguchi,-0.675515672
haseena,0.710778689
hasent,0.710778689
hash,-0.898659223
hash1955,0.710778689
hashed,0.864929369
hashiguchi,-0.675515672
hashmi,1.40392587
hasi,1.116243797
hasin,-0.675515672
haskell,0.305313581
hasnt,-0.30483668
hasnât,-1.08098078
hasnâtbr,-0.675515672
hasp,-0.675515672
hassadeevichit,1.116243797
hassan,-1.928278641
hassans,-0.675515672
hassasin,1.116243797
hassassin,1.116243797
hasselhoff,1.078503469
hasselhoffis,1.116243797
hasselhoffs,2.582580866
hassellhoff,-0.675515672
hasser,-0.675515672
hassett,1.116243797
hassle,0.354103745
hassled,0.710778689
hassledbr,-0.675515672
hasslin,-0.675515672
hassling,-0.675515672
hasso,-1.774127961
hasta,1.40392587
haste,0.017631508
hasten,-0.675515672
hastened,-0.675515672
hasthe,1.40392587
hastily,-0.164690048
hastings,-0.898659223
hasty,-0.675515672
hat,-0.046907013
hatas,1.116243797
hatbox,-0.675515672
hatbr,0.528457132
hatch,-0.441900821
hatcheck,-0.675515672
hatched,-1.08098078
hatcher,1.339387348
hatchers,1.116243797
hatchet,1.963541658
hatchetbr,0.710778689
hatchetfaced,0.710778689
hatchetwith,0.710778689
hatching,-0.675515672
hatchway,0.710778689
hate,0.173045612
hateable,-0.3878336
hateboat,-0.675515672
hatebr,-1.08098078
hated,0.889716148
hatefilled,0.017631508
hateful,0.180150438
hatefulbr,1.40392587
hatefully,-0.675515672
hatefulness,0.710778689
hater,-0.244732756
haterade,0.710778689
hatersbr,0.710778689
haterwell,-0.675515672
hatfield,0.528457132
hatfields,0.710778689
hatful,-0.675515672
hath,-0.675515672
hathaway,-0.675515672
hatin,-0.675515672
hating,-0.223530548
hatless,-0.675515672
hatosy,-0.675515672
hatred,-0.396344289
hatsbr,-0.675515672
hatschepsut,-0.675515672
hatstand,0.710778689
hatsthey,-0.675515672
hatsumomo,0.710778689
hatta,-0.675515672
hatter,-0.898659223
hattie,0.305313581
hattipping,0.017631508
hatton,-0.205512043
hatty,1.116243797
hatwe,0.710778689
hatzisavvas,-0.675515672
hauer,0.199953065
hauerbr,-0.675515672
hauers,0.017631508
haughtily,0.710778689
haughtiness,-0.675515672
haughty,-1.08098078
haul,-0.963197745
hauled,0.423096617
hauling,-1.368662853
haulocast,1.627069421
haun,0.017631508
haunch,1.40392587
haunt,-0.339043435
haunted,0.003645267
hauntedbr,0.423096617
hauntedhouse,0.017631508
haunters,-0.675515672
haunting,-1.298704264
hauntingbr,-1.368662853
hauntingly,-0.898659223
hauntings,0.017631508
hauptmann,0.423096617
hauru,-0.675515672
hauser,-0.115899884
haute,-1.368662853
hautecourt,-0.675515672
hauteur,1.116243797
hauãmann,-0.675515672
hav,1.116243797
hava,-0.675515672
havana,-0.675515672
havarti,1.116243797
have,1.40392587
haveachanged,-0.675515672
haveand,1.116243797
havebr,0.487635138
havecould,1.116243797
haveerperfected,-0.675515672
havefortunately,-0.675515672
havegotten,0.710778689
havein,-0.675515672
havemainly,0.710778689
havemight,0.710778689
havent,-0.213095671
havents,-0.675515672
havenât,-1.774127961
haver,0.017631508
havers,2.656688838
haverty,-0.675515672
havet,-0.675515672
haveterrible,-0.675515672
havetheres,-0.675515672
havetohavethelastpunchandnoonecankickmya,1.116243797
havewith,-0.675515672
haviland,-1.774127961
havilland,-2.754957214
havillandbr,-0.675515672
havillands,0.017631508
havins,-0.675515672
havnt,0.017631508
havoc,0.745870009
havocdamage,0.710778689
havocthis,-0.675515672
haw,0.017631508
hawaii,0.45294958
hawaiian,0.135414544
hawaiianasian,0.710778689
hawaiibased,1.40392587
hawaiibr,-0.675515672
hawaldar,1.40392587
hawes,-1.928278641
hawhaw,1.40392587
hawiian,-0.675515672
hawk,0.423096617
hawke,-1.983848492
hawkefishburn,0.710778689
hawkes,-0.3878336
hawkie,0.710778689
hawking,-1.591806404
hawkins,0.017631508
hawkish,-0.675515672
hawksian,-0.675515672
hawn,0.374306452
hawns,-0.270050564
hawthorne,-1.774127961
hawtrey,0.423096617
hay,-1.255334167
hayak,1.40392587
hayao,-2.061810033
hayashi,-0.675515672
haybr,-0.675515672
haycockwho,0.710778689
haycorny,0.710778689
hayden,0.423096617
haydens,0.423096617
haydn,0.710778689
hayek,0.710778689
hayenga,1.116243797
hayes,0.45294958
hayesjuke,-0.675515672
hayley,-0.675515672
haymes,0.710778689
hayne,0.710778689
hayness,-0.675515672
haysbert,-0.675515672
hayseed,0.017631508
haystack,-1.08098078
hayter,0.710778689
haywagon,-0.675515672
hayward,1.073684183
haywards,1.627069421
haywire,-0.675515672
haywood,0.017631508
haywoodis,-0.675515672
hayworth,-2.157120213
hayworthesque,-0.675515672
hayworths,-0.3878336
hayworthshes,-0.675515672
hazanavicius,-1.08098078
hazara,-1.368662853
hazard,-2.179593069
hazardand,-0.675515672
hazarding,-0.675515672
hazardous,0.017631508
hazardousâ,-0.675515672
haze,0.556628009
hazed,-1.08098078
hazel,-1.08098078
hazelkate,-0.675515672
hazer,0.710778689
hazing,1.914751493
hazmat,-0.675515672
hazy,0.017631508
hazzard,1.40392587
hb,-1.368662853
hbk,0.017631508
hbkc,-0.675515672
hbo,-0.378264149
hbo2,0.710778689
hbobr,0.710778689
hbohollywood,-0.675515672
hbomb,-0.675515672
hbos,0.017631508
hbowhere,0.710778689
hc,-0.675515672
hd,0.93392224
hddvd,-0.675515672
hdi,-0.675515672
hdnet,-0.675515672
hdtv,-1.368662853
hdtvbr,-0.675515672
he,0.176057274
head,0.327897173
headache,1.08807292
headachebr,1.40392587
headacheinducing,-0.675515672
headachesuffering,1.40392587
headandshoulders,-0.675515672
headband,0.017631508
headbangers,-0.675515672
headbanging,0.710778689
headboard,0.710778689
headbone,-0.675515672
headbr,-0.183039187
headbutts,0.710778689
headcradling,0.710778689
headdoctor,-0.675515672
headdress,-0.675515672
headed,-0.580205492
headedbr,-0.675515672
headedup,-0.675515672
header,0.017631508
headey,-0.675515672
headfirst,0.528457132
headgames,-0.675515672
headhunting,0.710778689
headimagine,1.116243797
headin,-1.08098078
heading,0.590150701
headingbr,1.116243797
headintheclouds,-0.675515672
headlaughs,-0.675515672
headless,0.93392224
headlight,1.809390978
headlightsbr,0.017631508
headline,-0.077678671
headlined,0.528457132
headliner,0.864929369
headlong,0.24077506
headly,-1.08098078
headlybr,-0.675515672
headmaster,-0.675515672
headmelt,0.710778689
headmeltingly,0.710778689
headmistress,-1.368662853
headmuststop,-0.675515672
headneck,1.116243797
headon,0.017631508
headoverallwendigo,-0.675515672
headoverheels,0.710778689
headphone,-1.23513146
headpoint,-0.675515672
headquarters,0.354103745
headsand,-0.675515672
headsbr,0.017631508
headscarf,1.627069421
headscratcher,-0.675515672
headscratching,1.809390978
headset,0.017631508
headshakingly,0.710778689
headshot,-1.08098078
headshrinkers,-0.675515672
headspinning,0.710778689
headsstabbingsdecapitationschainsaw,-0.675515672
headstrong,0.017631508
headswhat,1.116243797
headthe,0.710778689
headtotoe,1.116243797
headtrip,-0.675515672
headwas,0.710778689
headwhat,-0.675515672
heady,0.151162901
headâ,-0.675515672
headâfor,0.710778689
heal,-0.947449388
healed,1.02923242
healed2,1.116243797
healed3then,1.116243797
healed4,1.116243797
healed5someone,1.116243797
healed8,1.116243797
healedbr,1.116243797
healer,-0.164690048
healera,-0.675515672
healey,-1.08098078
healeyslucky,-0.675515672
healing,-0.762527049
heals,-0.318840728
health,-1.186341296
healthbr,-0.675515672
healthier,1.40392587
healthily,-0.675515672
healthwise,-0.675515672
healthy,-0.091567783
healthybr,0.710778689
healthâ,-0.675515672
healy,1.270394477
healys,-0.675515672
heand,-0.675515672
heany,-0.675515672
heap,0.87508174
heapbr,0.710778689
heaped,-0.898659223
heaping,-0.493194115
hear,0.129459614
hearbr,-1.08098078
heard,-0.003721616
heardbr,1.116243797
heardthemamilliontimesbefore,0.710778689
hearfelt,-0.675515672
hearing,-0.041557363
hearingbr,-0.675515672
hearken,-0.675515672
hearkening,-0.675515672
hearkens,-0.270050564
hearn,-2.754957214
hearns,-0.675515672
hearpwill,-0.675515672
hears,0.017631508
hearsay,-0.675515672
hearse,-1.368662853
hearst,-0.100151527
hearstbr,0.710778689
heart,-0.744096936
heartache,-0.270050564
heartand,-0.675515672
heartas,-0.675515672
heartattack,-0.675515672
heartbeat,-0.675515672
heartbeatbr,-0.675515672
heartbeating,-0.675515672
heartbeeps,-1.774127961
heartbr,0.017631508
heartbreak,-0.6014077
heartbreaker,0.710778689
heartbreaking,-2.500064964
heartbreakingbr,-0.270050564
heartbreakingly,-0.493194115
heartbroken,-2.621425821
heartbrokenbr,-0.675515672
heartdisease,1.116243797
heartdiseasebr,-0.675515672
hearted,-0.01314015
heartedbr,-1.08098078
heartedness,-0.675515672
heartened,-1.08098078
heartening,-1.08098078
heartfc,-0.675515672
heartfelt,-1.23513146
heartfilled,-1.08098078
hearth,-1.368662853
heartif,-0.675515672
heartily,-1.828195182
heartland,0.199953065
heartless,-0.357061941
heartmelting,0.017631508
heartmy,-0.675515672
heartofgold,0.710778689
heartofgoldbr,0.710778689
heartpounding,-1.08098078
heartpoundingly,-0.675515672
heartrenching,-0.675515672
heartrending,-1.23513146
heartrendingbr,-0.675515672
heartsbr,-1.08098078
heartshaking,-0.675515672
heartshape,-0.675515672
heartsick,-0.675515672
heartsshop,-0.675515672
heartstirring,-1.08098078
heartstopping,-1.928278641
heartstrings,-0.270050564
heartswelling,-0.675515672
heartthe,-1.08098078
heartthrob,-1.08098078
hearttoheart,1.116243797
hearttouching,-0.675515672
hearttugging,0.710778689
heartwarmer,-0.675515672
heartwarmers,-0.675515672
heartwarming,-1.854170668
heartwarmingbr,-0.675515672
heartwencher,0.710778689
heartwhyi,-0.675515672
heartwrenching,-2.690418693
heartwretching,-0.675515672
hearty,-0.164690048
heartâ,-0.675515672
heat,-0.209425942
heatbreaking,-0.675515672
heated,-2.467275141
heath,-0.409812506
heathcliff,0.017631508
heathcliffs,0.710778689
heathen,-0.675515672
heathenlike,-0.675515672
heathensbr,-0.675515672
heather,1.05372344
heathrow,-0.675515672
heating,0.017631508
heaton,-2.284953585
heatseeking,1.116243797
heatup,-0.675515672
heatwave,0.017631508
heave,-0.675515672
heaved,1.40392587
heaveho,-0.675515672
heaven,-0.169967105
heavenandearth,-0.675515672
heavenbr,0.605418173
heavenly,-0.847365929
heavenonearth,0.710778689
heavenor,0.710778689
heavenshow,0.710778689
heavenward,0.017631508
heavenâs,-1.368662853
heavier,0.828561725
heaviest,0.017631508
heavily,0.115611917
heavilyclichãd,0.710778689
heavilyguarded,-0.675515672
heaviness,-1.08098078
heaving,0.017631508
heavy,0.079084288
heavyarms,-0.675515672
heavybr,0.423096617
heavybreathing,0.017631508
heavydrinking,-0.675515672
heavyduty,0.305313581
heavygoing,-1.08098078
heavyhanded,1.141561605
heavyhandedness,-1.08098078
heavyladen,-0.675515672
heavymetal,0.710778689
heavyteresa,-0.675515672
heavyweight,-1.011987909
heavyweighted,1.116243797
hebetude,-1.08098078
hebr,-0.3878336
hebrew,0.423096617
heche,2.369006766
hecht,-1.928278641
heck,0.844310082
heckerling,1.627069421
heckerlings,1.116243797
hecki,-0.675515672
heckle,0.017631508
heckled,0.710778689
heckling,0.423096617
heckofa,-0.675515672
heckuva,0.423096617
hectic,0.528457132
hector,-1.23513146
hectoring,-0.675515672
hed,0.24077506
hedaya,-1.08098078
hedda,-1.08098078
hedemanbr,-0.675515672
heder,2.415526781
heders,0.710778689
hedg,-1.08098078
hedge,-0.624222378
hedgehog,0.017631508
hedgehoghow,0.710778689
hedgehogthing,0.710778689
hedgepeth,-1.08098078
hedisonbr,-0.675515672
hedley,-0.675515672
hedonism,-1.368662853
hedonist,0.423096617
hedonistic,-1.368662853
hedrinsten,-0.675515672
hedwig,-1.08098078
hedy,0.374306452
hee,1.963541658
heeaaaaaaaaaartbeat,-0.675515672
heed,0.93392224
heeding,-0.675515672
heedless,-0.675515672
heeeeaaarrt,-0.675515672
heeeeeeres,0.017631508
heeeeeres,-0.675515672
heeey,0.710778689
heel,-0.02010882
heelbr,0.710778689
heeled,0.710778689
heep,-1.08098078
heero,-1.774127961
heeroajay,1.627069421
heeros,-0.675515672
heeroveerubobby,1.116243797
heffalump,1.963541658
heffer,0.710778689
heffernan,-1.08098078
heffner,-0.675515672
heffron,0.017631508
heflin,-0.675515672
hefner,0.710778689
hefneresquire,-0.675515672
hefty,0.017631508
hegelian,0.017631508
heggie,-0.675515672
heh,0.828561725
hehas,0.710778689
hehe,-0.829666352
hehebr,-0.675515672
hehehehe,1.116243797
hehehehheh,-0.675515672
hehheh,-0.675515672
hehn,-0.675515672
hehnot,-0.675515672
heidecke,-0.675515672
heidelberg,-0.675515672
heiden,-0.675515672
heidenreich,-2.179593069
heidi,-1.774127961
heifitz,-0.675515672
heigel,-0.675515672
height,-0.118170033
heighten,-2.179593069
heightened,-0.29252342
heightens,-0.452372121
heightensbr,-0.675515672
heightsbr,-1.368662853
heightsbut,-0.675515672
heightwise,-0.675515672
heigl,-0.205512043
heigls,1.116243797
heigths,-0.675515672
heiki,0.710778689
heikis,-0.675515672
heiko,-0.675515672
heiland,-0.675515672
heimat,-1.368662853
heimlich,-0.675515672
heinberg,-0.675515672
heineken,1.116243797
heinkel,0.710778689
heinlein,-1.368662853
heino,-0.675515672
heinous,-1.08098078
heinously,-0.675515672
heinrich,-1.08098078
heinz,0.017631508
heir,0.327786437
heirbased,0.710778689
heiress,-1.161023488
heirloom,-1.08098078
heirsbr,1.963541658
heis,-0.675515672
heisenberg,-0.675515672
heist,-0.100151527
heistbr,-0.675515672
heistcaper,-0.675515672
heisted,0.710778689
heistgangster,-0.675515672
hektor,-0.675515672
hel,-1.08098078
held,-0.199888785
held16mm,-0.675515672
heldar,-1.08098078
helder,0.710778689
helen,0.385356289
helena,-0.149422576
helfgotts,0.710778689
helga,0.017631508
helge,-0.3878336
helgeland,1.627069421
helicopter,0.310618633
helin,-0.675515672
helium,-1.08098078
heliumbr,0.710778689
heliumsucking,1.40392587
hell,0.482994758
hell01,-0.675515672
hellbent,0.710778689
hellbored,0.710778689
hellborn,1.627069421
hellbound,0.710778689
hellboy,1.483968577
